event_id,title
310,andre fialho vs. miguel baeza
310,caio borralho vs. gadzhi omargadzhiev
310,belal muhammad vs. vicente luque
311,dean barry vs. mike jackson
311,marcin prachnio vs. philipe lins
311,evan elder vs. preston parsons
311,cameron else vs. qileng aori
311,ike villanueva vs. tyson pedro
311,dwight grant vs. sergey khandozhko
311,jordan wright vs. marc-andre barriault
312,charles jourdain vs. lando vannata
312,alexandr romanov vs. chase sherman
312,maycee barber vs. montana de la rosa
312,claudio puelles vs. clay guida
312,amanda lemos vs. jessica andrade
313,carlos candelario vs. tatsuro taira
313,gina mazany vs. shanna young
313,mike breeden vs. natan levy
313,gabe green vs. yohan lainesse
313,daniel lacerda vs. francisco figueiredo
313,alexandr romanov vs. chase sherman 2
314,gerald meerschaert vs. krzysztof jotko
314,darren elkins vs. tristan connelly
314,grant dawson vs. jared gordon
314,andre fili vs. joanderson brito
314,andrei arlovski vs. jake collier
314,marlon vera vs. rob font
315,fernie garcia vs. journey newson
315,ariane carnelossi vs. loopy godinez
315,cj vergara vs. kleydson rodrigues
315,melissa gatto vs. tracy cortez
315,andre fialho vs. cameron vancamp
315,blagoy ivanov vs. marcos rogerio de lima
316,brandon royval vs. matt schnell
316,macy chiasson vs. norma dumont
316,danny roberts vs. francisco trinaldo
316,khaos williams vs. randy brown
317,donald cerrone vs. joe lauzon
317,mauricio rua vs. ovince saint preux
317,michael chandler vs. tony ferguson
317,carla esparza vs. rose namajunas
317,charles oliveira vs. justin gaethje
318,andre petroski vs. nick maximov
318,carlos candelario vs. tatsuro taira 2
318,angela hill vs. virna jandiroba
318,alan patrick vs. michael johnson
318,andrea lee vs. viviane araujo
319,allan nascimento vs. jake hadley
319,frank camacho vs. manuel torres
319,amanda ribas vs. katlyn chookagian
319,davey grant vs. louis smolka
319,ion cutelaba vs. ryan spann
319,aleksandar rakic vs. jan blachowicz
320,elise reed vs. sam hughes
320,chase hooper vs. felipe colares
320,jonathan martinez vs. vince morales
320,omar morales vs. uros medic
320,jailton almeida vs. parker porter
320,alen amedovski vs. joseph holmes
321,eryk anders vs. junyong park
321,polyana viana vs. tabatha ricci
321,chidi njokuani vs. dusko todorovic
321,michel pereira vs. santiago ponzinibbio
321,holly holm vs. ketlen vieira
322,erin blanchfield vs. jj aldrich
322,andreas michailidis vs. rinat fakhretdinov
322,jeff molina vs. zhalgas zhumagulov
322,jonny munoz vs. tony gravely
322,benoit saint denis vs. niklas stolze
322,damon jackson vs. daniel argueta
322,alex da silva coelho vs. joe solecki
322,felice herrig vs. karolina kowalkiewicz
323,alonzo menifield vs. askar mozharov
323,ode osbourne vs. zarrukh adashev
323,karine silva vs. poliana botelho
323,lucas almeida vs. michael trizano
323,dan ige vs. movsa evloev
323,alexander volkov vs. jairzinho rozenstruik
324,batgerel danaa vs. kyung ho kang
324,brendan allen vs. jacob malkoun
324,maheshate  vs. steve garcia
324,josh culibao vs. seungwoo choi
325,joselyne edwards vs. ramona pascual
325,na liang vs. silvana gomez juarez
326,jack della maddalena vs. ramazan emeev
326,andre fialho vs. jake matthews
326,joanna jedrzejczyk vs. zhang weili
326,taila santos vs. valentina shevchenko
326,glover teixeira vs. jiri prochazka
327,adrian yanez vs. tony kelley
327,gregory rodrigues vs. julian marquez
327,damir ismagulov vs. guram kutateladze
327,albert duraev vs. joaquin buckley
327,kevin holland vs. tim means
327,calvin kattar vs. josh emmett
328,kyle daukaus vs. roman dolidze
328,deron winn vs. phil hawes
328,cody stamann vs. eddie wineland
328,gloria de paula vs. maria oliveira
328,danny chavez vs. ricardo ramos
328,court mcgee vs. jeremiah wells
328,jasmine jasudavicius vs. natalia silva
329,chris curtis vs. rodolfo vieira
329,nate maness vs. umar nurmagomedov
329,christos giagos vs. thiago moises
329,alan baudot vs. josh parisian
329,neil magny vs. shavkat rakhmonov
329,arman tsarukyan vs. mateusz gamrot
330,jessica-rose clark vs. julija stoliarenko
330,jessica eye vs. maycee barber
330,andre muniz vs. uriah hall
331,brad tavares vs. dricus du plessis
331,donald cerrone vs. jim miller
331,gabe green vs. ian garry
331,brad riddell vs. jalin turner
332,bryan barberena vs. robbie lawler
332,pedro munhoz vs. sean o'malley
332,alex pereira vs. sean strickland
332,alexander volkanovski vs. max holloway 3
332,israel adesanya vs. jared cannonier
333,ronnie lawrence vs. saidyokub kakhramonov
333,karl roberson vs. kennedy nzechukwu
333,david onama vs. garrett armfield
333,cody brundage vs. tresean gore
333,antonina shevchenko vs. cortney casey
333,aiemann zahabi vs. ricky turcios
334,jamie mullarkey vs. michael johnson
334,cynthia calvillo vs. nina nunes
334,chase sherman vs. jared vanderaa
334,douglas silva de andrade vs. said nurmagomedov
334,armen petrosyan vs. caio borralho
334,rafael dos anjos vs. rafael fiziev
335,emily ducote vs. jessica penne
335,dustin stoltzfus vs. dwight grant
335,da-un jung vs. dustin jacoby
335,bill algeo vs. herbert burns
335,jack shore vs. ricky simon
335,dalcha lungiambula vs. punahele soriano
336,lauren murphy vs. miesha tate
336,charles jourdain vs. shane burgos
336,matt schnell vs. sumudaerji 
336,li jingliang vs. muslim salikhov
336,amanda lemos vs. michelle waterson
336,brian ortega vs. yair rodriguez
337,claudio silva vs. nicolas dalby
337,mandy bohm vs. victoria leonardo
337,jai herbert vs. kyle nelson
337,charles johnson vs. muhammad mokaev
337,jonathan pearce vs. makwan amirkhani
337,charles rosa vs. nathaniel wood
337,damir hadzovic vs. marc diakiese
337,ludovit klein vs. mason jones
338,paul craig vs. volkan oezdemir
338,hannah goldy vs. molly mccann
338,alexander gustafsson vs. nikita krylov
338,jordan leavitt vs. paddy pimblett
338,chris curtis vs. jack hermansson
338,curtis blaydes vs. tom aspinall
339,blood diamond vs. orion cosce
339,ihor potieria vs. nicolae negumereanu
339,ji yeon kim vs. joselyne edwards
339,adam fugitt vs. michael morales
340,drakkar klose vs. rafa garcia
340,don'tale mayes vs. hamdy abdelwahab
340,drew dober vs. rafael alves
340,alex morono vs. matthew semelsberger
341,anthony smith vs. magomed ankalaev
341,alex perez vs. alexandre pantoja
341,derrick lewis vs. sergei pavlovich
341,brandon moreno vs. kai kara-france
341,amanda nunes vs. julianna pena 2
342,mayra bueno silva vs. stephanie egger
342,cory mckenna vs. miranda granger
342,bryan battle vs. takashi sato
342,michal oleksiejcsuk vs. sam alvey
343,da'mon blackshear vs. youssef zalal
343,jason witt vs. josh quinlan
343,ode osbourne vs. tyson nam
343,charlie ontiveros vs. gabriel benitez
343,cynthia calvillo vs. nina nunes 2
343,lukasz brzeski vs. martin buday
343,angela hill vs. lupita godinez
344,bruno silva vs. gerald meerschaert
344,ariane lipski vs. priscila cachoeira
344,azamat murzakanov vs. devin clark
344,iasmin lucindo vs. yazmin jauregui
344,david onama vs. nate landwehr
344,dominick cruz vs. marlon vera
345,aj fletcher vs. ange loosa
345,luis saldana vs. sean woodson
345,jared gordon vs. leonardo santos
345,alexandr romanov vs. marcin tybura
346,daniel da silva vs. victor altimirano
346,aoriqileng  vs. jay perrin
346,amir albazi vs. francisco figueiredo
347,ailin perez vs. stephanie egger
347,cristian quinonez vs. khalid taha
347,benoit saint denis vs. gabriel miranda
347,joaquin buckley vs. nassourdine imavov
347,fares ziam vs. michal figlak
347,abus magomedov vs. dustin stoltzfus
348,charles jourdain vs. nathaniel wood
348,jarno errens vs. william gomis
348,john makdessi vs. nasrat haqparast
348,alessio di chirico vs. roman kopylov
348,marvin vettori vs. robert whittaker
348,ciryl gane vs. tai tuivasa
349,darian weeks vs. yohan lainesse
349,elise reed vs. melissa martinez
349,alatengheili  vs. chad anheliger
349,danyelle wolf vs. norma dumont
350,chris barnett vs. jake collier
350,denis tiuliulin vs. jamie pickett
350,anton turkalj vs. jailton almeida
350,hakeem dawodu vs. julian erosa
351,ion cutelaba vs. johnny walker
351,irene aldana vs. macy chiasson
351,daniel rodriguez vs. li jingliang
351,kevin holland vs. khamzat chimaev
351,nate diaz vs. tony ferguson
352,cameron vancamp vs. nikolas motta
352,javid basharat vs. tony gravely
352,gillian robertson vs. mariya agapova
352,daniel zellhuber vs. trey ogden
352,denise gomes vs. loma lookboonmee
352,louis cosce vs. trevin giles
352,damon jackson vs. pat sabatini
353,anthony hernandez vs. marc-andre barriault
353,rodrigo nascimento vs. tanner boser
353,alen amedovski vs. joe pyfer
353,andre fili vs. bill algeo
353,chidi njokuani vs. gregory rodrigues
353,cory sandhagen vs. song yadong
354,guido cannetti vs. randy costa
354,chelsea chandler vs. julija stoliarenko
354,maxim grishin vs. philippe lins
354,brendan allen vs. krzysztof jotko
354,jesse ronson vs. joaquim silva
354,aleksei oleinik vs. illir latifi
355,mike davis vs. vlacheslav borschchev
355,daniel santos vs. john castaneda
355,don shainis vs. sodiq yusuff
355,raoni barcelos vs. trevin jones
355,francisco trinaldo vs. randy brown
355,mackenzie dern vs. yan xiaonan
356,mike jackson vs. pete rodriguez
356,cj vergara vs. tatsuro taira
356,piera rodriguez vs. sam hughes
356,joanderson brito vs. lucas alexander
356,jacob malkoun vs. nick maximov
356,raphael assuncao vs. victor henry
356,brandon davis vs. mana martinez
357,alonzo menifield vs. misha cirkunov
357,dusko todorovic vs. jordan wright
357,askar askarov vs. brandon royval
357,cub swanson vs. jonathan martinez
357,alexa grasso vs. viviane araujo
358,karol rosa vs. lina lansberg
358,malcolm gordon vs. muhammad mokaev
358,aj dobson vs. armen petrosyan
358,abubakar nurmagomedov vs. gadzhi omargadzhiev
358,nikita krylov vs. volkan oezdemir
358,caio borralho vs. makhmud muradov
358,belal muhammad vs. sean brady
359,katlyn chookagian vs. manon fiorot
359,beneil dariush vs. mateusz gamrot
359,petr yan vs. sean o'malley
359,aljamain sterling vs. tj dillashaw
359,charles oliveira vs. islam makhachev
360,christian rodriguez vs. joshua weems
360,carlos mota vs. cody durden
360,chase hooper vs. steve garcia
360,joseph holmes vs. junyong park
360,andrei arlovski vs. marcos rogerio de lima
360,phil hawes vs. roman dolidze
361,danny roberts vs. jack della maddalena
361,andre fialho vs. muslim salikhov
361,chase sherman vs. waldo cortes-acosta
361,ion cutelaba vs. kennedy nzechukwu
361,derrick lewis vs. serghei spivac
362,dustin jacoby vs. khalil rountree jr
362,josh fremd vs. tresean gore
362,jared vanderaa vs. waldo cortes-acosta
362,max griffin vs. tim means
362,arnold allen vs. calvin kattar
363,ramona pascual vs. tamires vidal
363,carlos candelario vs. jake hadley
363,johnny munoz vs. liudvik sholinian
363,jinh yu frey vs. polyana viana
363,benito lopez vs. mario bautista
363,miranda maverick vs. shanna young
363,darrick minner vs. shayilan nuerdanbieke
364,grant dawson vs. mark madsen
364,nate maness vs. tagir ulanbekov
364,chase sherman vs. josh parisian
364,daniel rodriguez vs. neil magny
364,amanda lemos vs. marina rodriguez
365,carlos ulberg vs. nicolae negumereanu
365,julio arce vs. montel jackson
365,michael trizano vs. seungwoo choi
365,karolina kowalkiewicz vs. silvana gomez juarez
365,matt frevola vs. ottman azaitar
366,andre petroski vs. wellington turman
366,erin blanchfield vs. molly mccann
366,dominick reyes vs. ryan spann
366,brad riddell vs. renato moicano
367,natalia silva vs. tereza bleda
367,brady hiestand vs. fernie garcia
367,maria oliveira vs. vanessa demopoulos
367,kevin nativdad vs. ricky turcios
367,miles johns vs. vince morales
367,jennifer maia vs. maryna moroz
367,charles johnson vs. zhalgas zhumagulov
368,claudio puelles vs. dan hooker
368,chris gutierrez vs. frankie edgar
368,dustin poirier vs. michael chandler
368,carla esparza vs. zhang weili
368,alex pereira vs. israel adesanya
369,eryk anders vs. kyle daukaus
369,jack hermansson vs. roman dolidze
369,sergei pavlovich vs. tai tuivasa
369,matheus nicolau vs. matt schnell
369,bryan barberena vs. rafael dos anjos
369,kevin holland vs. stephen thompson
370,cameron saaiman vs. steven koslow
370,erik silva vs. tj brown
370,alexander hernandez vs. billy quarantillo
371,chris curtis vs. joaquin buckley
371,dalcha lungiambula vs. edmen shahbazyan
371,chris daukaus vs. jairzinho rozenstruik
371,jay perrin vs. raul rosas jr.
372,bryce mitchell vs. ilia topuria
372,darren till vs. dricus du plessis
372,alex morono vs. santiago ponzinibbio
372,jared gordon vs. paddy pimblett
372,jan blachowicz vs. magomed ankalaev
373,journey newson vs. sergey morozov
373,david dvorak vs. manel kape
373,bryan battle vs. rinat fakhretdinov
373,maheshate  vs. rafa garcia
373,said nurmagomedov vs. saidyokub kakhramonov
373,jake matthews vs. matthew semelsberger
373,cheyanne vlismas vs. cory mckenna
374,cody brundage vs. michal oleksiejczuk
374,bobby green vs. drew dober
374,alex caceres vs. julian erosa
374,alessandro costa vs. amir albazi
374,arman tsarukyan vs. damir ismagulov
374,jared cannonier vs. sean strickland
375,daniel marcos vs. saimon oliveira
375,josiane nunes vs. zarah fairn dos santos
375,nicolas dalby vs. warlley alves
375,ismael bonfim vs. terrance mckinney
375,cody stamann vs. luan lacerda
375,jailton almeida vs. shamil abdurakhimov
376,gabriel bonfim vs. mounir lazzez
376,melquizael costa vs. thiago moises
376,brunno ferreira vs. gregory rodrigues
376,ihor potieriaf vs. mauricio rua
377,johnny walker vs. paul craig
377,jessica andrade vs. lauren murphy
377,gilbert burns vs. neil magny
377,brandon moreno vs. deiveson figueiredo 4
377,glover teixeira vs. jamahal hill
378,jesus aguilar vs. tatsuro taira
378,denis tiuliulin vs. park jun-yong
378,ji yeon kim vs. mandy böhm
378,choi seung-guk vs. park hyun-sung
378,rinya nakamura vs. toshiomi kazama
378,jeong yeong lee vs. yi zha
378,anshul jubli vs. jeka saragih
379,adam fugitt vs. yusaku kinoshita
379,dooho choi vs. kyle nelson
379,blagoy ivanov vs. marcin tybura
379,devin clark vs. jung da un
379,derrick lewis vs. sergey spivak
380,elves benner vs. zubaira tukhugov
380,blake bider vs. shane young
380,elise reed vs. loma lookboonme
380,don shainis vs. jack jenkins
381,francisco prado vs. jamie mullarkey
381,kleydson rodrigues vs. shannon ross
381,joshua culibao vs. melsik baghdasaryan
381,tyson pedro vs. zhang mingyang
382,alonzo menifield vs. jimmy crute
382,justin tafa vs. parker porter
382,jack della maddalena vs. randy brown
382,josh emmett vs. yair rodriguez
382,alexander volkanovski vs. islam makhachev
383,clayton carpenter vs. juancamilo ronderos
383,aj fletcher vs. themba gorimbo
383,ovince saint preux vs. philipe lins
383,jamall emmers vs. khusein ashkabov
383,lina lansberg vs. mayra bueno silva
383,evan elder vs. nazim sadykhov
384,alexander hernandez vs. jim miller
384,marcin prachnio vs. william knight
384,jamal pogues vs. josh parisian
384,jordan wright vs. zac pauga
384,erin blanchfield vs. jessica andrade
386,bo nickal vs. jamie pickett
386,jalin turner vs. mateusz gamrot
386,geoff neal vs. shavkat rakhmonov
386,alexa grasso vs. valentina shevchenko
386,ciryl gane vs. jon jones
387,julian marquez vs. marc-andre barriault
387,amanda ribas vs. viviane araujo
387,derek brunson vs. dricus du plessis
387,cody garbrandt vs. trevin jones
388,abubakar nurmagomedov vs. carlston harris
388,bruno silva vs. tyson nam
388,toney gravely vs. victor henry
388,ariane lipski vs. jj aldrich
388,guido cannetti vs. mario bautista
388,josh fremd vs. sedriques dumas
388,davey grant vs. raphael assuncao
388,karl williams vs. lukasz brzeski
389,julianna miller vs. veronica macedo
389,jai herbert vs. ludovit klein
389,joanne wood vs. luana carolina
389,jake hadley vs. malcolm gordon
389,christian duncan vs. dusko todorovic
389,gabriel santos vs. lerone murphy
390,jafel filho vs. muhammad mokaev
390,sam patterson vs. yanal ashmoz
390,chris duncan vs. omar morales
390,jack shore vs. makwan amirkhani
391,marvin vettori vs. roman dolidze
391,casey o'neill vs. jennifer maia
391,bryan barberena vs. gunnar nelson
391,justin gaethje vs. rafael fiziev
391,kamaru usman vs. leon edwards
392,victor altamirano vs. vinicius salvador
392,cj vergara vs. daniel da silva
392,preston parsons vs. trevin giles
392,lucas alexander vs. steven peterson
392,daniel pineda vs. tucker lutz
393,albert duraev vs. chidi njokuani
393,alex perez vs. manel kape
393,andrea lee vs. maycee barber
393,austin lingo vs. nate landwehr
393,holly holm vs. yana santos
393,cory sandhagen vs. marlon vera
394,jaqueline amorim vs. sam hughes
394,sha yilan vs. steve garcia
394,ignacio bahamondes vs. trey ogden
394,cynthia calvillo vs. lupita godinez
395,chase sherman vs. karl williams
395,gerald meerschaert vs. joe pyfer
395,luana pinheiro vs. michelle waterson
395,chris curtis vs. kevin gastelum
396,christian rodriguez vs. raul rosas jr.
396,kevin holland vs. santiago ponzinibbio
396,adrian yanez vs. rob font
396,gilbert burns vs. jorge masvidal
396,alex pereira vs. israel adesanya 2
397,joselyne edwards vs. lucie pudilová
397,aaron phillips vs. gaston bolanos
397,bruna brasil vs. denise gomes
397,daniel zellhuber vs. lando vannata
397,gillian robertson vs. piera rodriguez
397,ed herman vs. zak cummings
397,brandon royval vs. matheus nicolau
397,bill algeo vs. tj brown
398,clay guida vs. rafa garcia
398,chris gutierrez vs. pedro munhoz
398,ion cuțelaba vs. tanner boser
398,azamat murzakanov vs. dustin jacoby
398,billy quarantillo vs. edson barboza
398,arnold allen vs. max holloway
399,batgerel danaa vs. brady hiestand
399,francis marshall vs. william gomis
399,junior tafa vs. mohammed usman
399,karol rosa vs. norma dumont
399,montel jackson vs. rani yahya
399,christos giagos vs. ricky glenn
400,jeremiah wells vs. matthew semelsberger
400,brogan walker vs. iasmin lucindo
400,bobby green vs. jared gordon
400,brad tavares vs. bruno silva
400,curtis blaydes vs. sergei pavlovich
401,hailey cowan vs. jamey-lyn horth
401,journey newson vs. marcus mcghee
401,irina alekseeva vs. stephanie egger
401,charles johnson vs. cody durden
401,jake collier vs. martin buday
402,josh quinlan vs. trey waters
402,marcos rogerio de lima vs. waldo cortes-acosta
402,fernando padilla vs. julian erosa
402,cody brundage vs. rodolfo vieira
402,caio borralho vs. michal oleksiejczuk
402,ricky simon vs. song yadong
403,daniel santos vs. johnny munoz
403,claudio ribeiro vs. joseph holmes
403,rafael estevam vs. zhalgas zhumagulov
403,ikram aliskerov vs. phil hawes
403,braxton smith vs. parker porter
404,marina rodriguez vs. virna jandiroba
404,khaos williams vs. rolando bedoya
404,devin clark vs. kennedy nzechukwu
404,drew dober vs. matt frevola
405,charles jourdain vs. kron garcie
405,diego lopes vs. movsar evloev
405,jessica andrade vs. yan xiaonan
405,belal muhammad vs. gilbert burns
405,aljamain sterling vs. henry cejudo
407,alex morono vs. tim means
407,carlos ulberg vs. ihor poteria
407,daniel rodriguez vs. ian garry
407,anthony smith vs. johnny walker
407,jailton almeida vs. jairzinho rozenstruik
408,takashi sato vs. themba gorimbo
408,natalia silva vs. victoria leonardo
408,chase hooper vs. nick fiore
408,ilir latifi vs. rodrigo nascimento
408,gilbert urbina vs. orion cosce
408,karolina kowalkiewicz vs. vanessa demopoulos
408,hayisaer maheshate vs. viacheslav borshchev
409,diego ferreira vs. michael johnson
409,andre fialho vs. joaquin buckley
409,emily ducote vs. lupita godinez
409,anthony hernandez vs. edmen shahbazyan
409,angela hill vs. mackenzie dern
410,maxim grishin vs. philipe lins
410,da'mon blackshear vs. luan lacerda
410,elise reed vs. jinh yu frey
410,jamie mullarkey vs. muhammad naimov
410,john castaneda vs. muin gafurov
410,andrei arlovski vs. don'tale mayes
410,daniel santos vs. johnny munoz 2
411,abubakar nurmagomedov vs. elizeu zaleski dos santos
411,karine silva vs. ketlen souza
411,tim elliott vs. victor altamirano
411,jesse butler vs. jim miller
411,alex caceres vs. daniel pineda
411,amir albazi vs. kai kara-france
412,diana belbita vs. maria oliveira
412,david dvorak vs. stephen erceg
413,blake bilder vs. kyle nelson
413,aiemann zahabi vs. qileng aori
413,jasmine jasudavicius vs. miranda maverick
413,chris curtis vs. nassourdine imavov
414,eryk anders vs. marc-andre barriault
414,dan ige vs. nate landwehr
414,adam fugitt vs. mike malott
414,beneil dariush vs. charles oliveira
414,amanda nunes vs. irene aldana
415,modestas bukauskas vs. zac pauga
415,dan argueta vs. ronnie lawrence
415,gabriella fernandes vs. tereza bleda
415,felipe bunes vs. zhalgas zhumagulov
415,carlos hernandez vs. denys bondar
415,cristian quiñonez vs. kang kyung-ho
415,alessandro costa vs. jimmy flick
416,muslim salikhov vs. nicolas dalby
416,manuel torres vs. nikolas motta
416,lucas almeida vs. pat sabatini
416,armen petrosyan vs. christian leroy duncan
416,arman tsarukyan vs. joaquim silva
416,jared cannonier vs. marvin vettori
417,cody brundage vs. sedriques dumas
417,jack jenkins vs. jamall emmers
417,chepe mariscal vs. trevor peek
417,joshua van vs. zhalgas zhumagulov
417,gillian robertson vs. tabatha ricci
417,loik radzhabov vs. mateusz rębecki
417,randy brown vs. wellington turman
417,neil magny vs. philip rowe
419,brunno ferreira vs. nursulton ruziboev
419,benoit saint-denis vs. ismael bonfim
419,ariane lipski vs. melissa gatto
419,max griffin vs. michael morales
419,damir ismagulov vs. grant dawson
419,abus magomedov vs. sean strickland
420,alonzo menifield vs. jimmy crute 2
420,denise gomes vs. yazmin jauregui
420,jack della maddalena vs. josiah harrell
420,niko price vs. robbie lawler
421,bo nickal vs. val woodburn
421,dan hooker vs. jailin turner
421,dricus du plessis vs. robert whittaker
421,alexandre pantoja vs. brandon moreno
421,alexander volkanovski vs. yair rodriguez
422,nazim sadykhov vs. terrance mckinney
422,chelsea chandler vs. norma dumont
422,albert duraev vs. junyong park
422,francisco prado vs. ottman azaitar
422,bassil hafez vs. jack della maddalena
422,holly holm vs. mayra bueno silva
423,daniel barez vs. jafel filho
423,bruna brasil vs. shauna bannon
423,chris duncan vs. yanal ashmouz
423,ketlen vieira vs. pannie kianzad
423,bryan barberena vs. makhmud muradov
423,jamal pogues vs. mick parkin
423,joel alvarez vs. marc diakiese
423,danny roberts vs. jonny parsons
423,daniel marcos vs. davey grant
424,josh culibao vs. lerone murphy
424,fares ziam vs. jai herbert
424,andre muniz vs. paul craig
424,andre fili vs. nathaniel wood
424,julija stoliarenko vs. molly mccann
424,marcin tybura vs. tom aspinall
425,miranda maverick vs. priscila cachoeira
425,matthew semelsberger vs. uros medic
426,darrius flowers vs. jake matthews
426,claudio ribeiro vs. roman kopylov
426,cj vergara vs. vinicius salvador
426,gabriel bonfim vs. trevin giles
427,kevin holland vs. michael chiesa
427,bobby green vs. tony ferguson
427,derrick lewis vs. marcoas rogerio de lima
427,alex pereira vs. jan blachowicz
427,dustin poirier vs. justin gaethje
428,assu almabayev vs. ode osbourne
428,cody durden vs. jake hadley
428,dennis buzukja vs. sean woodson
428,carlston harris vs. jeremiah wells
428,kyler phillips vs. raoni barcelos
428,billy quarantillo vs. damon jackson
429,ignacio bahamondes vs. ľudovít klein
429,aleksa camur vs. tanner boser
429,diego lopes vs. gavin tucker
429,dustin jacoby vs. kennedy nzechukwu
429,jessica andrade vs. tatiana suarez
429,cory sandhagen vs. rob font
430,juliana miller vs. luana santos
430,da'mon blackshear vs. jose johnson
430,jaqueline amorim vs. montserrat conejo
430,josh parisian vs. martin buday
430,francis marshall vs. isaac dulgarian
430,mike breeden vs. terrance mckinney
430,jp buys vs. marcus mcghee
431,jamie pickett vs. josh fremd
431,aj dobson vs. tafon nchukwi
431,iasmin lucindo vs. polyana viana
431,chris daukaus vs. khalil rountree jr.
431,cub swanson vs. hakeem dawodu
431,rafael dos anjos vs. vicente luque
432,karine silva vs. maryna moroz
432,andrea lee vs. natalia silva
432,andre petroski vs. gerald meerschaert
433,brad katona vs. cody gibson
433,austin hubbard vs. kurt holobaugh
433,denis tiuliulin vs. gregory rodrigues
433,brad tavares vs. chris weidman
434,marlon vera vs. pedro munhoz
434,da'mon blackshear vs. mario bautista
434,ian machado garry vs. neil magny
434,amanda lemos vs. zhang weili
434,aljamain sterling vs. sean o'malley
435,jarno errens vs. seungwoo choi
435,jj aldrich vs. liang na
435,billy goff vs. yusaku kinoshita
435,rolando bedoya vs. song kenan
435,chidi njokuani vs. michal oleksiejczuk
435,garrett armfield vs. toshiomi kazama
435,lukasz brzeski vs. waldo cortes-acosta
436,junior tafa vs. parker porter
436,erin blanchfield vs. taila santos
436,fernie garcia vs. rinya nakamura
436,alex caceres vs. giga chikadze
436,anthony smith vs. ryan spann 2
436,max holloway vs. the korean zombie
437,jacqueline cavalcanti vs. zarah fairn dos santos
437,farid basharat vs. kleydson rodrigues
437,joselyne edwards vs. nora cornolle
437,ange loosa vs. rhys mckee
437,caolan loughran vs. taylor lapilus
438,manolo zecchini vs. morgan charriere
438,william gomis vs. yanis ghemmouri
438,bogdan guskov vs. volkan oezdemir
438,benoit saint-denis vs. thiago moises
438,manon fiorot vs. rose namajunas
438,ciryl gane vs. serghei spivac
439,kevin jousset vs. kiefer crosbie
439,gabriel miranda vs. shane young
439,charlie radtke vs. mike mathetha
440,landon quinones vs. nasrat haqparast
440,jamie mullarkey vs. john makdessi
440,chepe mariscal vs. jack jenkins
440,carlos ulberg vs. jung da un
441,anton turkalj vs. tyson pedro
441,austen lane vs. justin tafa
441,felipe dos santos vs. manel kape
441,alexander volkov vs. tai tuivasa
441,israel adesanya vs. sean strickland
442,josefine knutsson vs. marnic mann
442,alex reyes vs. charlie campbell
442,jasmine jasudavicius vs. tracy cortez
442,daniel lacerda vs. edgar chairez
442,josh fremd vs. roman kopylov
442,elise reed vs. loopy godinez
443,fernando padilla vs. kyle nelson
443,christos giagos vs. daniel zellhuber
443,raul rosas jr. vs. terrence mitchell
443,jack della maddalena vs. kevin holland
443,alexa grasso vs. valentina shevchenko 2
444,montserrat rendon vs. tamires vidal
444,hannah goldy vs. mizuki inoue
444,jake collier vs. mohammed usman
444,cody brundage vs. jacob malkoun
444,andre fialho vs. tim means
444,dan argueta vs. miles johns
445,charles jourdain vs. ricardo ramos
445,aj fletcher vs. bryan battle
445,marina rodriguez vs. michelle waterson-gomez
445,bryce mitchell vs. dan ige
445,mateusz gamrot vs. rafael fiziev
446,jj aldrich vs. montana de la rosa
446,johnny muñoz vs. qileng aori
446,kanako murata vs. vanessa demopoulos
446,mateus mendonca vs. nathan maness
446,diana belbita vs. karolina kowalkiewicz
446,ion cuțelaba vs. philipe lins
447,alexander hernandez vs. bill algeo
447,drew dober vs. rick glenn
447,alex morono vs. joaquin buckley
447,abdul razak alhassan vs. joe pyfer
447,bobby green vs. grant dawson
448,cameron saaiman vs. christian rodriguez
448,daniel lacerda vs. edgar chairez 2
448,andre petroski vs. michel pereira
448,adrian yanez vs. jonathan martinez
448,jennifer maia vs. viviane araujo
448,edson barboza vs. sodiq yusuff
449,raoni barcelos vs. umar nurmagomedov
449,ketlen vieira vs. raquel pennington
449,punahele soriano vs. roman kopylov
449,damon jackson vs. dan ige
449,nassourdine imavov vs. sean strickland
450,ashley yoder vs. emily ducote
450,alatengheili  vs. chris gutierrez
450,irina alekseeva vs. melissa dixon
450,brendon marotte vs. terrance mckinney
450,ravena oliveira vs. tainara lisboa
450,darren elkins vs. tj brown
451,bruno silva vs. shara magomedov
451,jinh yu frey vs. viktoriia dudakova
451,muhammad naimov vs. nathaniel wood
451,anshul jubli vs. mike breeden
451,abu azaitar vs. sedrique dumas
451,javid basharat vs. victor henry
451,mohammad yahya vs. trevor peek
451,muhammad mokaev vs. tim elliott
452,muin gafurov vs. said nurmagomedov
452,ikram aliskerov vs. warlley alves
452,johnny walker vs. magomed ankalaev
452,kamaru usman vs. khamzat chimaev
452,alexander volkanovski vs. islam makhachev 2
453,kaue fernandes vs. marc diakiese
453,eduarda moura vs. montserrat ruiz
453,angela hill vs. denise gomes
453,modestas bukauskas vs. vitor petrino
453,elizeu zaleski dos santos vs. rinat fakhretdinov
453,elves brenner vs. kaynan kruschewsky
454,armen petrosyan vs. rodolfo vieira
454,abus magomedov vs. caio borralho
454,don'tale mayes vs. rodrigo nascimento
454,gabriel bonfim vs. nicolas dalby
454,derrick lewis vs. jailton almeida
455,dennis buzukja vs. jamall emmers
455,joshua van vs. kevin borjas
